satellites_used,processed_at,timestamp_iso,timestamp,lon,sog,cog,id,lat,ele,quality,datetime,distance_m,time_diff_s,speed_kmh
14.0,2025-05-23T16:52:40.868987,2025-04-22T16:37:42,1745339862.0,4.293057,67.15,47.18,vehicle_01,43.78366,38.86,1.0,2025-04-22 16:37:42,478.8316429605526,14.0,123.12813676128496
15.0,2025-05-23T16:52:40.874393,2025-04-22T16:37:56,1745339876.0,4.297447,65.77,41.64,vehicle_01,43.78656,43.44,1.0,2025-04-22 16:37:56,477.6798658492302,14.0,122.83196550408776
13.0,2025-05-23T16:52:40.879819,2025-04-22T16:38:09,1745339889.0,4.300896,68.48,36.97,vehicle_01,43.78983,49.08,1.0,2025-04-22 16:38:09,457.0127349865644,13.0,126.55737276551015
14.0,2025-05-23T16:52:40.885232,2025-04-22T16:38:24,1745339904.0,4.30462,66.85,32.94,vehicle_01,43.79369,58.87,1.0,2025-04-22 16:38:24,523.0424275146079,15.0,125.53018260350588
13.0,2025-05-23T16:52:40.890378,2025-04-22T16:38:37,1745339917.0,4.307562,70.07,30.39,vehicle_01,43.79729,47.1,1.0,2025-04-22 16:38:37,464.75737940831766,13.0,128.7020435284572
13.0,2025-05-23T16:52:40.896540,2025-04-22T16:38:51,1745339931.0,4.311659,65.43,51.61,vehicle_01,43.80061,49.63,1.0,2025-04-22 16:38:51,494.37196627686205,14.0,127.12421989976454
14.0,2025-05-23T16:52:40.901852,2025-04-22T16:39:05,1745339945.0,4.317108,66.92,75.38,vehicle_01,43.80237,57.48,1.0,2025-04-22 16:39:05,479.0979793553054,14.0,123.19662326279284
14.0,2025-05-23T16:52:40.907805,2025-04-22T16:39:19,1745339959.0,4.322744,58.94,74.88,vehicle_01,43.80338,40.28,1.0,2025-04-22 16:39:19,466.03589952247836,14.0,119.83780273435158
13.0,2025-05-23T16:52:40.913159,2025-04-22T16:39:32,1745339972.0,4.32782,69.22,70.45,vehicle_01,43.80454,42.59,1.0,2025-04-22 16:39:32,427.2864993475816,13.0,118.32549212702259
13.0,2025-05-23T16:52:40.918392,2025-04-22T16:39:46,1745339986.0,4.333605,70.16,64.88,vehicle_01,43.8063,35.57,1.0,2025-04-22 16:39:46,503.8033337293182,14.0,129.54942867325326
12.0,2025-05-23T16:52:40.923785,2025-04-22T16:39:59,1745339999.0,4.338827,68.52,65.41,vehicle_01,43.80811,31.53,1.0,2025-04-22 16:39:59,464.87293434598956,13.0,128.73404335735094
13.0,2025-05-23T16:52:40.929167,2025-04-22T16:40:13,1745340013.0,4.344521,70.3,70.35,vehicle_01,43.8098,25.63,1.0,2025-04-22 16:40:13,494.0446236397108,14.0,127.04004607878278
13.0,2025-05-23T16:52:40.935207,2025-04-22T16:40:27,1745340027.0,4.350488,70.95,70.69,vehicle_01,43.81132,25.77,1.0,2025-04-22 16:40:27,507.75895657669565,14.0,130.56658883400746
13.0,2025-05-23T16:52:40.940354,2025-04-22T16:40:41,1745340041.0,4.356308,70.82,68.91,vehicle_01,43.81285,49.93,1.0,2025-04-22 16:40:41,497.01988079291624,14.0,127.80511220389275
13.0,2025-05-23T16:52:40.945459,2025-04-22T16:40:55,1745340055.0,4.362212,70.85,66.2,vehicle_01,43.81463,41.17,1.0,2025-04-22 16:40:55,513.4086698465345,14.0,132.01937224625175
12.0,2025-05-23T16:52:40.950604,2025-04-22T16:41:08,1745340068.0,4.36754,70.92,63.86,vehicle_01,43.81646,33.07,1.0,2025-04-22 16:41:08,473.4524215111876,13.0,131.10990134155963
13.0,2025-05-23T16:52:40.955897,2025-04-22T16:41:22,1745340082.0,4.37302,67.53,60.49,vehicle_01,43.81858,34.58,1.0,2025-04-22 16:41:22,498.88241096009693,14.0,128.28404853259636
13.0,2025-05-23T16:52:40.961211,2025-04-22T16:41:36,1745340096.0,4.37799,64.58,57.25,vehicle_01,43.8208,29.15,1.0,2025-04-22 16:41:36,468.9678412271523,14.0,120.59173060126774
12.0,2025-05-23T16:52:40.966499,2025-04-22T16:41:50,1745340110.0,4.382784,68.81,55.21,vehicle_01,43.82322,31.52,1.0,2025-04-22 16:41:50,469.39538251492564,14.0,120.7016697895523
11.0,2025-05-23T16:52:40.972090,2025-04-22T16:42:04,1745340124.0,4.387803,70.42,53.93,vehicle_01,43.82588,35.75,1.0,2025-04-22 16:42:04,499.6034909718153,14.0,128.46946910703824
11.0,2025-05-23T16:52:40.977575,2025-04-22T16:42:18,1745340138.0,4.393033,71.21,54.51,vehicle_01,43.82856,31.16,1.0,2025-04-22 16:42:18,514.6124346718094,14.0,132.32891177275098
14.0,2025-05-23T16:52:40.983027,2025-04-22T16:42:32,1745340152.0,4.398155,70.71,56.89,vehicle_01,43.83123,30.31,1.0,2025-04-22 16:42:32,506.9070072676683,14.0,130.34751615454329
14.0,2025-05-23T16:52:40.988476,2025-04-22T16:42:46,1745340166.0,4.403409,70.57,58.25,vehicle_01,43.83366,37.07,1.0,2025-04-22 16:42:46,500.618259534613,14.0,128.73040959461477
15.0,2025-05-23T16:52:40.996748,2025-04-22T16:43:00,1745340180.0,4.408696,70.4,51.87,vehicle_01,43.83615,41.52,1.0,2025-04-22 16:43:00,506.45025505904675,14.0,130.23006558661203
14.0,2025-05-23T16:52:41.001985,2025-04-22T16:43:14,1745340194.0,4.413052,70.49,36.8,vehicle_01,43.83939,52.56,1.0,2025-04-22 16:43:14,501.8546225435179,14.0,129.04833151119033
14.0,2025-05-23T16:52:41.007248,2025-04-22T16:43:28,1745340208.0,4.416004,71.32,22.92,vehicle_01,43.84347,57.19,1.0,2025-04-22 16:43:28,511.73488686803535,14.0,131.5889709089234
11.0,2025-05-23T16:52:41.012438,2025-04-22T16:43:42,1745340222.0,4.418391,70.87,25.54,vehicle_01,43.84772,55.78,1.0,2025-04-22 16:43:42,509.8763676008566,14.0,131.111065954506
13.0,2025-05-23T16:52:41.017737,2025-04-22T16:43:56,1745340236.0,4.421621,66.88,33.38,vehicle_01,43.85154,57.84,1.0,2025-04-22 16:43:56,497.5058202404946,14.0,127.93006806184148
13.0,2025-05-23T16:52:41.023041,2025-04-22T16:44:10,1745340250.0,4.425116,70.99,33.15,vehicle_01,43.85531,53.25,1.0,2025-04-22 16:44:10,504.2513788163108,14.0,129.66464026705134
13.0,2025-05-23T16:52:41.028368,2025-04-22T16:44:24,1745340264.0,4.428622,70.16,33.57,vehicle_01,43.85911,51.0,1.0,2025-04-22 16:44:24,507.506157399885,14.0,130.501583331399
13.0,2025-05-23T16:52:41.033679,2025-04-22T16:44:38,1745340278.0,4.43202,66.58,33.59,vehicle_01,43.86282,58.74,1.0,2025-04-22 16:44:38,494.37098071488106,14.0,127.12396646954083
12.0,2025-05-23T16:52:41.038859,2025-04-22T16:44:52,1745340292.0,4.435356,67.29,35.48,vehicle_01,43.86649,60.27,1.0,2025-04-22 16:44:52,487.9141013712651,14.0,125.46362606689674
13.0,2025-05-23T16:52:41.044150,2025-04-22T16:45:06,1745340306.0,4.439335,69.57,43.72,vehicle_01,43.8698,62.51,1.0,2025-04-22 16:45:06,487.0414278485952,14.0,125.2392243039245
12.0,2025-05-23T16:52:41.049384,2025-04-22T16:45:20,1745340320.0,4.444117,69.73,54.29,vehicle_01,43.87261,65.33,1.0,2025-04-22 16:45:20,494.5395186529382,14.0,127.16730479646984
9.0,2025-05-23T16:52:41.054548,2025-04-22T16:45:34,1745340334.0,4.449725,69.9,59.81,vehicle_01,43.87482,65.6,1.0,2025-04-22 16:45:34,512.3057005047391,14.0,131.7357515583615
11.0,2025-05-23T16:52:41.059691,2025-04-22T16:45:48,1745340348.0,4.455264,70.74,59.75,vehicle_01,43.87712,62.14,1.0,2025-04-22 16:45:48,512.3661118452859,14.0,131.75128590307352
12.0,2025-05-23T16:52:41.064780,2025-04-22T16:46:02,1745340362.0,4.46091,71.56,68.46,vehicle_01,43.87921,63.0,1.0,2025-04-22 16:46:02,508.7182747238984,14.0,130.81327064328815
11.0,2025-05-23T16:52:41.069760,2025-04-22T16:46:16,1745340376.0,4.466917,69.96,81.42,vehicle_01,43.88042,66.27,1.0,2025-04-22 16:46:16,499.9002989140351,14.0,128.54579114932332
11.0,2025-05-23T16:52:41.074910,2025-04-22T16:46:30,1745340390.0,4.473239,69.75,85.21,vehicle_01,43.88078,67.44,1.0,2025-04-22 16:46:30,508.27273415440624,14.0,130.69870306827588
13.0,2025-05-23T16:52:41.080070,2025-04-22T16:46:45,1745340405.0,4.479926,71.94,75.44,vehicle_01,43.88164,68.25,1.0,2025-04-22 16:46:45,544.4069088912624,15.0,130.657658133903
10.0,2025-05-23T16:52:41.085259,2025-04-22T16:46:58,1745340418.0,4.485615,72.17,69.77,vehicle_01,43.88297,72.27,1.0,2025-04-22 16:46:58,479.3320880789683,13.0,132.7381166987912
11.0,2025-05-23T16:52:41.090273,2025-04-22T16:47:13,1745340433.0,4.492014,72.19,63.79,vehicle_01,43.88498,71.04,1.0,2025-04-22 16:47:13,559.4230027902864,15.0,134.26152066966876
12.0,2025-05-23T16:52:41.095129,2025-04-22T16:47:27,1745340447.0,4.497571,72.06,58.12,vehicle_01,43.88724,78.44,1.0,2025-04-22 16:47:27,511.3506093218586,14.0,131.49015668276363
13.0,2025-05-23T16:52:41.100217,2025-04-22T16:47:41,1745340461.0,4.502791,71.89,52.1,vehicle_01,43.88997,77.72,1.0,2025-04-22 16:47:41,516.8533283587751,14.0,132.90514157797074
13.0,2025-05-23T16:52:41.105326,2025-04-22T16:47:55,1745340475.0,4.507588,72.27,45.46,vehicle_01,43.89307,81.77,1.0,2025-04-22 16:47:55,516.3167642517133,14.0,132.76716795044055
14.0,2025-05-23T16:52:41.110457,2025-04-22T16:48:09,1745340489.0,4.512167,71.72,46.16,vehicle_01,43.89639,82.82,1.0,2025-04-22 16:48:09,520.4871774104921,14.0,133.83955990555512
12.0,2025-05-23T16:52:41.115433,2025-04-22T16:48:23,1745340503.0,4.517344,69.78,61.94,vehicle_01,43.89904,81.21,1.0,2025-04-22 16:48:23,508.81436063614535,14.0,130.83797844929452
11.0,2025-05-23T16:52:41.120580,2025-04-22T16:48:38,1745340518.0,4.52394,71.86,74.96,vehicle_01,43.90076,84.99,1.0,2025-04-22 16:48:38,562.0258135513074,15.0,134.88619525231377
13.0,2025-05-23T16:52:41.125722,2025-04-22T16:48:52,1745340532.0,4.530228,71.66,81.05,vehicle_01,43.90159,86.32,1.0,2025-04-22 16:48:52,512.1787084317401,14.0,131.70309645387604
13.0,2025-05-23T16:52:41.130759,2025-04-22T16:49:06,1745340546.0,4.536664,72.07,80.93,vehicle_01,43.9023,80.28,1.0,2025-04-22 16:49:06,521.654672456269,14.0,134.13977291732633
14.0,2025-05-23T16:52:41.135731,2025-04-22T16:49:19,1745340559.0,4.54261,72.34,81.01,vehicle_01,43.90298,70.65,1.0,2025-04-22 16:49:19,482.34545670409733,13.0,133.57258801036542
13.0,2025-05-23T16:52:41.141002,2025-04-22T16:49:34,1745340574.0,4.549417,72.13,76.56,vehicle_01,43.90391,67.07,1.0,2025-04-22 16:49:34,555.0742805036228,15.0,133.2178273208695
13.0,2025-05-23T16:52:41.146091,2025-04-22T16:49:48,1745340588.0,4.555489,70.62,66.75,vehicle_01,43.90539,63.69,1.0,2025-04-22 16:49:48,513.5432150081494,14.0,132.05396957352414
12.0,2025-05-23T16:52:41.151294,2025-04-22T16:50:02,1745340602.0,4.560953,71.09,58.83,vehicle_01,43.90755,54.57,1.0,2025-04-22 16:50:02,499.30012342302234,14.0,128.3914603087772
13.0,2025-05-23T16:52:41.156372,2025-04-22T16:50:16,1745340616.0,4.566116,71.06,51.32,vehicle_01,43.91024,51.8,1.0,2025-04-22 16:50:16,510.43065240961545,14.0,131.25359633390113
13.0,2025-05-23T16:52:41.161854,2025-04-22T16:50:30,1745340630.0,4.570691,68.26,43.72,vehicle_01,43.91332,46.88,1.0,2025-04-22 16:50:30,501.6007049353845,14.0,128.98303841195602
13.0,2025-05-23T16:52:41.167041,2025-04-22T16:50:44,1745340644.0,4.574856,67.05,42.83,vehicle_01,43.91651,47.83,1.0,2025-04-22 16:50:44,486.95457755953623,14.0,125.21689137245218
13.0,2025-05-23T16:52:41.172269,2025-04-22T16:50:58,1745340658.0,4.579295,67.03,48.59,vehicle_01,43.91949,55.96,1.0,2025-04-22 16:50:58,486.0221373995606,14.0,124.97712104560131
14.0,2025-05-23T16:52:41.177463,2025-04-22T16:51:12,1745340672.0,4.583716,66.27,48.2,vehicle_01,43.92242,52.94,1.0,2025-04-22 16:51:12,481.1738253961152,14.0,123.73041224471532
15.0,2025-05-23T16:52:41.182633,2025-04-22T16:51:26,1745340686.0,4.588444,71.14,47.99,vehicle_01,43.92544,50.14,1.0,2025-04-22 16:51:26,506.1155621146756,14.0,130.14400168663087
15.0,2025-05-23T16:52:41.188029,2025-04-22T16:51:40,1745340700.0,4.593255,72.24,43.44,vehicle_01,43.92863,46.15,1.0,2025-04-22 16:51:40,523.7069014258154,14.0,134.66748893806684
11.0,2025-05-23T16:52:41.193295,2025-04-22T16:51:55,1745340715.0,4.597692,72.55,37.31,vehicle_01,43.93251,42.4,1.0,2025-04-22 16:51:55,558.9163837425889,15.0,134.13993209822135
13.0,2025-05-23T16:52:41.198642,2025-04-22T16:52:08,1745340728.0,4.60176,70.57,50.29,vehicle_01,43.93561,53.28,1.0,2025-04-22 16:52:08,474.27098925605407,13.0,131.33658164013806
14.0,2025-05-23T16:52:41.203995,2025-04-22T16:52:23,1745340743.0,4.607376,72.3,52.04,vehicle_01,43.93864,67.08,1.0,2025-04-22 16:52:23,561.8983616397988,15.0,134.85560679355171
15.0,2025-05-23T16:52:41.209234,2025-04-22T16:52:37,1745340757.0,4.612285,72.23,48.41,vehicle_01,43.94178,85.72,1.0,2025-04-22 16:52:37,525.7342757513793,14.0,135.18881376464037
15.0,2025-05-23T16:52:41.214574,2025-04-22T16:52:51,1745340771.0,4.617279,73.62,46.11,vehicle_01,43.94491,81.65,1.0,2025-04-22 16:52:51,530.0950403025965,14.0,136.3101532206677
14.0,2025-05-23T16:52:41.220551,2025-04-22T16:53:05,1745340785.0,4.620696,70.69,25.36,vehicle_01,43.94886,97.02,1.0,2025-04-22 16:53:05,517.444880664772,14.0,133.05725502808423
13.0,2025-05-23T16:52:41.225834,2025-04-22T16:53:19,1745340799.0,4.623513,72.25,33.0,vehicle_01,43.95301,115.78,1.0,2025-04-22 16:53:19,513.6135423487792,14.0,132.07205374682894
13.0,2025-05-23T16:52:41.230960,2025-04-22T16:53:33,1745340813.0,4.627269,71.3,39.76,vehicle_01,43.95676,125.75,1.0,2025-04-22 16:53:33,514.071141291437,14.0,132.18972204636952
14.0,2025-05-23T16:52:41.236132,2025-04-22T16:53:48,1745340828.0,4.63205,71.4,45.26,vehicle_01,43.9604,108.97,1.0,2025-04-22 16:53:48,557.0184412608319,15.0,133.68442590259966
15.0,2025-05-23T16:52:41.241340,2025-04-22T16:54:02,1745340842.0,4.637036,72.7,49.12,vehicle_01,43.96349,97.21,1.0,2025-04-22 16:54:02,526.605172932484,14.0,135.4127587540673
14.0,2025-05-23T16:52:41.246543,2025-04-22T16:54:17,1745340857.0,4.642135,65.25,46.89,vehicle_01,43.96666,97.2,1.0,2025-04-22 16:54:17,539.2475761420292,15.0,129.419418274087
14.0,2025-05-23T16:52:41.251630,2025-04-22T16:54:30,1745340870.0,4.645993,64.24,43.22,vehicle_01,43.96944,93.18,1.0,2025-04-22 16:54:30,436.9055343789451,13.0,120.98922490493864
13.0,2025-05-23T16:52:41.256739,2025-04-22T16:54:45,1745340885.0,4.650394,67.52,47.47,vehicle_01,43.97273,87.21,1.0,2025-04-22 16:54:45,507.8121435674768,15.0,121.87491445619443
15.0,2025-05-23T16:52:41.261820,2025-04-22T16:54:59,1745340899.0,4.655392,72.15,57.06,vehicle_01,43.97549,89.44,1.0,2025-04-22 16:54:59,504.12862840449344,14.0,129.63307587544116
14.0,2025-05-23T16:52:41.266866,2025-04-22T16:55:13,1745340913.0,4.660636,72.84,51.99,vehicle_01,43.97826,89.78,1.0,2025-04-22 16:55:13,520.5255317548565,14.0,133.8494224512488
13.0,2025-05-23T16:52:41.271908,2025-04-22T16:55:27,1745340927.0,4.665769,71.51,56.08,vehicle_01,43.98109,88.09,1.0,2025-04-22 16:55:27,517.407160720693,14.0,133.04755561389248
14.0,2025-05-23T16:52:41.276956,2025-04-22T16:55:41,1745340941.0,4.671301,69.99,61.17,vehicle_01,43.98336,94.09,1.0,2025-04-22 16:55:41,509.5338742222282,14.0,131.02299622857296
14.0,2025-05-23T16:52:41.282141,2025-04-22T16:55:54,1745340954.0,4.676271,68.37,56.75,vehicle_01,43.98532,111.7,1.0,2025-04-22 16:55:54,453.4493322841939,13.0,125.57058432485368
13.0,2025-05-23T16:52:41.287397,2025-04-22T16:56:10,1745340970.0,4.681755,65.19,49.59,vehicle_01,43.98821,128.57,1.0,2025-04-22 16:56:10,543.843904047794,16.0,122.36487841075366
14.0,2025-05-23T16:52:41.292611,2025-04-22T16:56:24,1745340984.0,4.686219,68.46,46.12,vehicle_01,43.99114,136.29,1.0,2025-04-22 16:56:24,483.40852129109453,14.0,124.30504833199575
15.0,2025-05-23T16:52:41.297938,2025-04-22T16:56:39,1745340999.0,4.690833,67.52,42.24,vehicle_01,43.99449,135.46,1.0,2025-04-22 16:56:39,524.4011408842124,15.0,125.85627381221097
15.0,2025-05-23T16:52:41.303151,2025-04-22T16:56:53,1745341013.0,4.695247,68.9,49.02,vehicle_01,43.99762,133.94,1.0,2025-04-22 16:56:53,495.78373870044834,14.0,127.487247094401
13.0,2025-05-23T16:52:41.308485,2025-04-22T16:57:08,1745341028.0,4.700662,68.29,55.41,vehicle_01,44.0004,122.17,1.0,2025-04-22 16:57:08,532.1311521360342,15.0,127.71147651264822
13.0,2025-05-23T16:52:41.313796,2025-04-22T16:57:22,1745341042.0,4.705415,60.78,47.45,vehicle_01,44.00306,106.2,1.0,2025-04-22 16:57:22,481.6759668554301,14.0,123.85953433425347
14.0,2025-05-23T16:52:41.319009,2025-04-22T16:57:37,1745341057.0,4.709559,67.84,38.93,vehicle_01,44.0064,90.62,1.0,2025-04-22 16:57:37,497.77848154277694,15.0,119.46683557026648
11.0,2025-05-23T16:52:41.324312,2025-04-22T16:57:50,1745341070.0,4.712994,67.77,40.3,vehicle_01,44.00963,86.47,1.0,2025-04-22 16:57:50,452.17873805110537,13.0,125.2187274603061
12.0,2025-05-23T16:52:41.329581,2025-04-22T16:58:05,1745341085.0,4.717642,67.79,48.38,vehicle_01,44.01301,82.13,1.0,2025-04-22 16:58:05,528.6037577209111,15.0,126.86490185301867
10.0,2025-05-23T16:52:41.334743,2025-04-22T16:58:19,1745341099.0,4.722549,66.03,63.0,vehicle_01,44.01564,80.41,1.0,2025-04-22 16:58:19,489.3887479220218,14.0,125.84282089423418
11.0,2025-05-23T16:52:41.339841,2025-04-22T16:58:34,1745341114.0,4.728726,68.66,67.56,vehicle_01,44.01709,78.25,1.0,2025-04-22 16:58:34,519.5918200631472,15.0,124.70203681515534
13.0,2025-05-23T16:52:41.344983,2025-04-22T16:58:48,1745341128.0,4.733755,69.48,45.34,vehicle_01,44.01966,74.93,1.0,2025-04-22 16:58:48,493.3288365008601,14.0,126.8559865287926
13.0,2025-05-23T16:52:41.350070,2025-04-22T16:59:03,1745341143.0,4.738016,67.75,43.43,vehicle_01,44.02324,72.9,1.0,2025-04-22 16:59:03,523.9687014646614,15.0,125.75248835151875
12.0,2025-05-23T16:52:41.355128,2025-04-22T16:59:17,1745341157.0,4.742629,68.42,51.96,vehicle_01,44.02621,68.45,1.0,2025-04-22 16:59:17,495.0726518424021,14.0,127.30439618804627
12.0,2025-05-23T16:52:41.360205,2025-04-22T16:59:32,1745341172.0,4.748072,68.32,57.86,vehicle_01,44.02889,67.21,1.0,2025-04-22 16:59:32,527.4234313068902,15.0,126.58162351365362
12.0,2025-05-23T16:52:41.365267,2025-04-22T16:59:46,1745341186.0,4.753586,69.28,63.07,vehicle_01,44.03104,51.97,1.0,2025-04-22 16:59:46,501.478664372524,14.0,128.95165655293476
14.0,2025-05-23T16:52:41.370209,2025-04-22T17:00:00,1745341200.0,4.758944,70.08,54.15,vehicle_01,44.03329,45.76,1.0,2025-04-22 17:00:00,496.0518390894444,14.0,127.55618719442856
13.0,2025-05-23T16:52:41.375205,2025-04-22T17:00:14,1745341214.0,4.76309,69.15,33.97,vehicle_01,44.03664,51.65,1.0,2025-04-22 17:00:14,498.60260822378257,14.0,128.21209925754408
11.0,2025-05-23T16:52:41.380239,2025-04-22T17:00:29,1745341229.0,4.765244,68.12,7.8,vehicle_01,44.04106,57.52,1.0,2025-04-22 17:00:29,520.7684218031959,15.0,124.98442123276702
9.0,2025-05-23T16:52:41.385368,2025-04-22T17:00:44,1745341244.0,4.764923,66.26,351.33,vehicle_01,44.0457,53.3,1.0,2025-04-22 17:00:44,516.5820055204821,15.0,123.9796813249157
8.0,2025-05-23T16:52:41.390434,2025-04-22T17:00:59,1745341259.0,4.765026,62.96,12.4,vehicle_01,44.05009,54.35,1.0,2025-04-22 17:00:59,488.2151345204008,15.0,117.17163228489619
10.0,2025-05-23T16:52:41.395588,2025-04-22T17:01:12,1745341272.0,4.767223,62.95,22.64,vehicle_01,44.0537,53.03,1.0,2025-04-22 17:01:12,438.13287107805496,13.0,121.32910276007675
11.0,2025-05-23T16:52:41.400653,2025-04-22T17:01:27,1745341287.0,4.767873,67.64,355.63,vehicle_01,44.05802,42.31,1.0,2025-04-22 17:01:27,483.162247868265,15.0,115.9589394883836
11.0,2025-05-23T16:52:41.405733,2025-04-22T17:01:42,1745341302.0,4.765799,67.96,342.0,vehicle_01,44.06258,40.21,1.0,2025-04-22 17:01:42,533.4445302165996,15.0,128.0266872519839
10.0,2025-05-23T16:52:41.410765,2025-04-22T17:01:57,1745341317.0,4.76538,50.03,4.35,vehicle_01,44.06641,43.54,1.0,2025-04-22 17:01:57,427.1903948988719,15.0,102.52569477572925
8.0,2025-05-23T16:52:41.416263,2025-04-22T17:02:11,1745341331.0,4.766497,48.11,19.69,vehicle_01,44.06943,44.6,1.0,2025-04-22 17:02:11,347.46480895627474,14.0,89.3480937316135
9.0,2025-05-23T16:52:41.421420,2025-04-22T17:02:26,1745341346.0,4.768204,65.99,21.34,vehicle_01,44.0729,53.08,1.0,2025-04-22 17:02:26,409.2374140993229,15.0,98.2169793838375
10.0,2025-05-23T16:52:41.427602,2025-04-22T17:02:39,1745341359.0,4.770145,67.35,20.27,vehicle_01,44.07667,55.8,1.0,2025-04-22 17:02:39,446.9630445897881,13.0,123.77438157871055
10.0,2025-05-23T16:52:41.432805,2025-04-22T17:02:54,1745341374.0,4.773009,67.75,29.6,vehicle_01,44.08096,57.53,1.0,2025-04-22 17:02:54,529.0495530526565,15.0,126.97189273263756
10.0,2025-05-23T16:52:41.437958,2025-04-22T17:03:09,1745341389.0,4.77687,66.54,39.69,vehicle_01,44.08494,48.05,1.0,2025-04-22 17:03:09,539.4113854659183,15.0,129.45873251182041
9.0,2025-05-23T16:52:41.443006,2025-04-22T17:03:23,1745341403.0,4.780934,68.84,41.56,vehicle_01,44.08826,56.1,1.0,2025-04-22 17:03:23,491.5733948080849,14.0,126.4045872363647
10.0,2025-05-23T16:52:41.448010,2025-04-22T17:03:38,1745341418.0,4.785084,68.58,32.84,vehicle_01,44.09198,46.93,1.0,2025-04-22 17:03:38,530.0523971336951,15.0,127.21257531208681
11.0,2025-05-23T16:52:41.453210,2025-04-22T17:03:52,1745341432.0,4.787654,69.41,18.9,vehicle_01,44.096,49.97,1.0,2025-04-22 17:03:52,491.8697861750619,14.0,126.48080215930165
13.0,2025-05-23T16:52:41.458494,2025-04-22T17:04:07,1745341447.0,4.789027,66.03,6.92,vehicle_01,44.10058,45.09,1.0,2025-04-22 17:04:07,520.9411394728394,15.0,125.02587347348144
12.0,2025-05-23T16:52:41.463719,2025-04-22T17:04:22,1745341462.0,4.789583,69.02,0.47,vehicle_01,44.10535,38.71,1.0,2025-04-22 17:04:22,532.2545510521653,15.0,127.74109225251968
12.0,2025-05-23T16:52:41.468689,2025-04-22T17:04:36,1745341476.0,4.788984,54.0,347.47,vehicle_01,44.10958,35.99,1.0,2025-04-22 17:04:36,472.77970896213213,14.0,121.57192516169113
10.0,2025-05-23T16:52:41.473727,2025-04-22T17:04:51,1745341491.0,4.787822,49.07,348.01,vehicle_01,44.1129,43.82,1.0,2025-04-22 17:04:51,380.6451543095646,15.0,91.3548370342955
10.0,2025-05-23T16:52:41.478729,2025-04-22T17:05:05,1745341505.0,4.787603,48.6,4.18,vehicle_01,44.11626,46.12,1.0,2025-04-22 17:05:05,374.02379390998163,14.0,96.17754700542386
10.0,2025-05-23T16:52:41.483653,2025-04-22T17:05:20,1745341520.0,4.788807,49.6,21.34,vehicle_01,44.11929,49.07,1.0,2025-04-22 17:05:20,350.3615262862232,15.0,84.08676630869356
11.0,2025-05-23T16:52:41.488661,2025-04-22T17:05:34,1745341534.0,4.790703,62.02,19.94,vehicle_01,44.12273,52.51,1.0,2025-04-22 17:05:34,411.3633488542932,14.0,105.77914684824681
12.0,2025-05-23T16:52:41.493656,2025-04-22T17:05:49,1745341549.0,4.792263,63.35,7.85,vehicle_01,44.12701,52.37,1.0,2025-04-22 17:05:49,491.93375475491575,15.0,118.06410114117978
12.0,2025-05-23T16:52:41.498687,2025-04-22T17:06:04,1745341564.0,4.791576,49.72,333.79,vehicle_01,44.1306,34.15,1.0,2025-04-22 17:06:04,402.937947042824,15.0,96.70510729027777
12.0,2025-05-23T16:52:41.504708,2025-04-22T17:06:19,1745341579.0,4.787693,64.59,306.52,vehicle_01,44.13345,40.11,1.0,2025-04-22 17:06:19,443.2442590114204,15.0,106.3786221627409
12.0,2025-05-23T16:52:41.509902,2025-04-22T17:06:33,1745341593.0,4.783124,66.79,320.17,vehicle_01,44.13626,45.6,1.0,2025-04-22 17:06:33,480.19151300324114,14.0,123.47781762940487
